v,psi_fine,psi_control
0.884521484375,4.9463591229315496e-05,4.9463591229315496e-05
0.8846435546875,4.893980886274809e-05,4.893980886274808e-05
0.884765625,4.8420552104737275e-05,4.842055210473728e-05
0.8848876953125,4.790579158763738e-05,4.7905791587637374e-05
0.885009765625,4.739549805975742e-05,4.739549805975742e-05
0.8851318359375,4.6889642385332046e-05,4.6889642385332046e-05
0.88525390625,4.638819554449059e-05,4.63881955444906e-05
0.8853759765625,4.5891128633224466e-05,4.589112863322446e-05
0.885498046875,4.539841286335257e-05,4.539841286335257e-05
0.8856201171875,4.491001956248506e-05,4.491001956248506e-05
0.8857421875,4.442592017398511e-05,4.442592017398512e-05
0.8858642578125,4.3946086256929106e-05,4.3946086256929106e-05
0.885986328125,4.34704894860647e-05,4.34704894860647e-05
0.8861083984375,4.299910165176737e-05,4.299910165176737e-05
0.88623046875,4.253189465999488e-05,4.253189465999489e-05
0.8863525390625,4.206884053224016e-05,4.206884053224016e-05
0.886474609375,4.16099114054821e-05,4.16099114054821e-05
0.8865966796875,4.1155079532134725e-05,4.1155079532134725e-05
0.88671875,4.070431727999448e-05,4.070431727999448e-05
0.8868408203125,4.0257597132185574e-05,4.0257597132185574e-05
0.886962890625,3.981489168710363e-05,3.981489168710363e-05
0.8870849609375,3.937617365835743e-05,3.937617365835743e-05
0.88720703125,3.894141587470884e-05,3.894141587470884e-05
0.8873291015625,3.851059128001084e-05,3.851059128001084e-05
0.887451171875,3.808367293314383e-05,3.808367293314383e-05
