bin,alpha_left,alpha_right,x_left,x_right,event_cells,unweighted_positive_mass,prime_square_mass,mixed_center_mass,continuous_center_mass,psi_left_simpson,psi_right_simpson,weight_lower_analytic_only,weight_upper_analytic_only,weighted_midpoint,weighted_lower_analytic_only,weighted_upper_analytic_only
391,1.761932373046875,1.761962890625,193106.60079362788,193147.31349360294,7,1.470207099347443e-05,0.0006477602474432906,-0.0014862683355854915,0.0008532101591356756,6.405051047458398e-11,6.781871839143133e-11,0.0,1.8784697598652955e-07,9.693753823214423e-16,0.0,2.7617395768634437e-12
392,1.761962890625,1.761993408203125,193147.31349360294,193188.03477704394,10,4.122474157803792e-05,0.0005250023093815233,-0.0013371676093921882,0.0008533900415887028,6.781871839143133e-11,7.17883883543669e-11,0.0,1.8785094565649248e-07,2.8776334490265432e-15,0.0,7.744106689878947e-12
393,1.761993408203125,1.76202392578125,193188.03477704394,193228.76464576062,5,1.3507696523466306e-05,0.0006561117835394532,-0.0014961740489840582,0.0008535699619680715,7.17883883543669e-11,7.596917178819784e-11,0.0,1.8785512643992632e-07,9.979321407267926e-16,0.0,2.537490038327916e-12
394,1.76202392578125,1.762054443359375,193228.76464576062,193269.50310156294,9,2.1494800899997903e-06,0.0008157780563700945,-0.0016673784965587559,0.0008537499202786611,7.596917178819784e-11,8.037112636034627e-11,0.0,1.8785952839449847e-07,1.6802517906746334e-16,0.0,4.038003160007247e-13
395,1.762054443359375,1.7620849609375,193269.50310156294,193310.25014626136,6,6.541764080603197e-06,0.0010030497119219597,-0.001850437864372197,0.0008539299165308403,8.037112636034627e-11,8.500473056546208e-11,0.0,1.878641619987036e-07,5.409249203181132e-16,0.0,1.2289630269957392e-12
396,1.7620849609375,1.762115478515625,193310.25014626136,193351.0057816667,6,1.4582102307973656e-05,0.0010785865269644689,-0.0019181143753884235,0.0008541099507319282,8.500473056546208e-11,8.988089873476056e-11,0.0,1.8786903816687288e-07,1.275100069325101e-15,0.0,2.739525535049948e-12
397,1.762115478515625,1.76214599609375,193351.0057816667,193391.77000959005,11,1.0472377154798715e-05,0.001028723424998935,-0.0018725410707321605,0.0008542900228880243,8.988089873476056e-11,9.501099647912251e-11,0.0,1.8787416826461723e-07,9.681288297726535e-16,0.0,1.9674891477111873e-12
398,1.76214599609375,1.762176513671875,193391.77000959005,193432.54283184308,8,1.649266487516054e-05,0.0010245760448850134,-0.0018625535130205695,0.0008544701330107168,9.501099647912251e-11,1.004068565750926e-10,0.0,1.878795641247132e-07,1.6114805805232688e-15,0.0,3.09863468800013e-12
399,1.762176513671875,1.76220703125,193432.54283184308,193473.32425023767,9,5.05063642765668e-06,0.0008923953780432887,-0.0017419950227205172,0.0008546502811048852,1.004068565750926e-10,1.0608079530300967e-10,0.0,1.8788523806344113e-07,5.214470282184173e-16,0.0,9.489400275821632e-13
400,1.76220703125,1.762237548828125,193473.32425023767,193514.11426658614,6,3.053421484030888e-06,0.000771883600040279,-0.0016236606457359266,0.0008548304671796785,1.0608079530300967e-10,1.1204562924660047e-10,0.0,1.878912028973847e-07,3.3301595547731106e-16,0.0,5.737110355872811e-13
401,1.762237548828125,1.76226806640625,193514.11426658614,193554.91288270126,6,5.6850049586871624e-06,0.0007475765518215137,-0.001596902238107072,0.0008550106912442453,1.1204562924660047e-10,1.1831469256346145e-10,0.0,1.8789747196070159e-07,6.547997858874862e-16,0.0,1.0681980598213706e-12
402,1.76226806640625,1.762298583984375,193554.91288270126,193595.72010039605,9,9.089526732872342e-07,0.0008575303560111378,-0.001711812356641926,0.0008551909533040754,1.1831469256346145e-10,1.2490185473595027e-10,0.0,1.8790405912287406e-07,1.1053616542774566e-16,0.0,1.707958968612589e-13
403,1.762298583984375,1.7623291015625,193595.72010039605,193636.53592148403,10,1.195996447258303e-06,0.0008398284991001236,-0.0016940037560224026,0.0008553712533695371,1.2490185473595027e-10,1.3182153881209877e-10,0.0,1.879109788069502e-07,1.535201333057809e-16,0.0,2.247408630539427e-13
404,1.7623291015625,1.762359619140625,193636.53592148403,193677.36034777903,8,4.978760094858595e-06,0.0009585245525813068,-0.001809097383933788,0.0008555515914473397,1.3182153881209877e-10,1.3908874014625337e-10,0.0,1.8791824600828437e-07,6.743986430824269e-16,0.0,9.355998643218666e-13
405,1.762359619140625,1.76239013671875,193677.36034777903,193718.19338109528,7,8.009309034784259e-05,0.0014503530555850248,-0.0022259919327825943,0.0008557319675454122,1.3908874014625337e-10,1.4671904564923697e-10,0.0,1.8792587631378736e-07,1.1445614404917524e-14,0.0,1.5051564190297663e-11
406,1.76239013671875,1.762420654296875,193718.19338109528,193759.03502324744,10,4.948302940216631e-05,0.0013076290416784643,-0.0021140583939498114,0.0008559123816735134,1.4671904564923697e-10,1.5472865355791635e-10,0.0,1.8793388592169604e-07,7.458272681541476e-15,0.0,9.299538002726655e-12
407,1.762420654296875,1.762451171875,193759.03502324744,193799.88527605048,9,3.834393813213594e-05,0.0012483676004014144,-0.002066116496106411,0.0008560928338371325,1.5472865355791635e-10,1.631343937341464e-10,0.0,1.8794229166187226e-07,6.094060509929528e-15,0.0,7.206447603894679e-12
408,1.762451171875,1.762481689453125,193799.88527605048,193840.74414131977,6,1.5971092758190594e-05,0.0010939932607028587,-0.0019342954919900868,0.0008562733240454188,1.631343937341464e-10,1.7195374850314722e-10,0.0,1.8795111101664125e-07,2.6758619009207897e-15,0.0,3.0017846280517556e-12
409,1.762481689453125,1.76251220703125,193840.74414131977,193881.61162087112,11,4.92950819416887e-06,0.0008954537034515184,-0.0017469780475648706,0.0008564538523075208,1.7195374850314722e-10,1.8120487404145642e-10,0.0,1.8796036214217958e-07,8.704491618375073e-16,0.0,9.265521453588226e-13
410,1.76251220703125,1.762542724609375,193881.61162087112,193922.48771652067,8,5.525361265029656e-06,0.0008520049854166223,-0.00170311404278174,0.0008566344186301477,1.8120487404145642e-10,1.909066223246787e-10,0.0,1.8797006389046279e-07,1.0280252241468333e-15,0.0,1.0386025100055127e-12
411,1.762542724609375,1.7625732421875,193922.48771652067,193963.3724300849,9,1.1870884383596815e-05,0.0010207184846787033,-0.0018656626233157251,0.0008568150230206188,1.909066223246787e-10,2.0107856364533847e-10,0.0,1.8798023583178347e-07,2.3266054113663854e-15,0.0,2.231491645960365e-12
412,1.7625732421875,1.762603759765625,193963.3724300849,194004.26576338083,7,1.3262587125861134e-06,0.0009024092236851202,-0.0017580786304618363,0.0008569956654893025,2.0107856364533847e-10,2.1174100971121934e-10,0.0,1.8799089827784934e-07,2.7375277794510846e-16,0.0,2.493245667278875e-13
413,1.762603759765625,1.76263427734375,194004.26576338083,194045.16771822568,5,2.0539526930898215e-06,0.0008400942519752998,-0.001695216645324508,0.0008571763460422982,2.1174100971121934e-10,2.2291503733465129e-10,0.0,1.8800207230547276e-07,4.463814791988211e-16,0.0,3.861473627182931e-13
414,1.76263427734375,1.762664794921875,194045.16771822568,194086.07829643713,8,1.983796969616736e-06,0.0008059013368395973,-0.0016612746045575155,0.0008573570646875351,2.2291503733465129e-10,2.346225127232828e-10,0.0,1.880137797808614e-07,4.538308026453976e-16,0.0,3.7298116657546123e-13
415,1.762664794921875,1.7626953125,194086.07829643713,194126.9974998333,7,4.817864211125185e-05,0.0005155926258043604,-0.0013249518051278804,0.0008575378214347716,2.346225127232828e-10,2.468861163829496e-10,0.0,1.8802604338452108e-07,1.1599215957594339e-14,0.0,9.058839451817554e-12
416,1.7626953125,1.762725830078125,194126.9974998333,194167.9253302326,6,8.325031933934089e-05,0.0004126210988744908,-0.0011870893958258672,0.0008577186162907173,2.468861163829496e-10,2.597293686433225e-10,0.0,1.8803888663678144e-07,2.1087950455346113e-14,0.0,1.5654297360726177e-11
417,1.762725830078125,1.76275634765625,194167.9253302326,194208.86178945386,6,0.00011085224711414401,0.0003564811537380687,-0.0011035283558872256,0.0008578994492633009,2.597293686433225e-10,2.7317665581708753e-10,0.0,1.880523339239552e-07,2.953691515605072e-14,0.0,2.084602379052981e-11
418,1.76275634765625,1.762786865234375,194208.86178945386,194249.8068793163,5,0.00012699802815245475,0.0003274532223011857,-0.0010585355145097926,0.0008580803203610616,2.7317665581708753e-10,2.872532570034803e-10,0.0,1.880664105251416e-07,3.5586746922932116e-14,0.0,2.3884063298403046e-11
419,1.762786865234375,1.7628173828125,194249.8068793163,194290.76060163954,7,0.00013413435776135385,0.00032506242582952516,-0.0010491892976600995,0.0008582612295919284,2.872532570034803e-10,3.0198537154706164e-10,0.0,1.8808114263968517e-07,3.9518572504403945e-14,0.0,2.5228143274995756e-11
420,1.7628173828125,1.762847900390625,194290.76060163954,194331.72295824354,5,8.943536282679106e-05,0.00039525430559691647,-0.0011642611197339552,0.00085844217696383,3.0198537154706164e-10,3.174001471626865e-10,0.0,1.880965574153008e-07,2.7697484297733252e-14,0.0,1.6822483858907763e-11
421,1.762847900390625,1.76287841796875,194331.72295824354,194372.69395094868,5,5.230730540967649e-05,0.0004893926523825464,-0.0012957085094581755,0.0008586231624853057,3.174001471626865e-10,3.335257087376806e-10,0.0,1.881126829768758e-07,1.7024088771817785e-14,0.0,9.839667559905094e-12
422,1.76287841796875,1.762908935546875,194372.69395094868,194413.67358157574,6,5.2053457936241076e-05,0.0004972229179190486,-0.0013039736461470917,0.0008588041861642843,3.335257087376806e-10,3.5039118782229736e-10,0.0,1.881295484559604e-07,1.7800119703484677e-14,0.0,9.792793537116363e-12
423,1.762908935546875,1.762939453125,194413.67358157574,194454.6618519458,5,5.0653397363712373e-05,0.0005009546763430388,-0.0013092865269868016,0.0008589852480074752,3.5039118782229736e-10,3.6802675281958824e-10,0.0,1.8814718402095772e-07,1.819515471027668e-14,0.0,9.530294075077087e-12
424,1.762939453125,1.762969970703125,194454.6618519458,194495.65876388038,10,2.6617987443674478e-05,0.0005974306340992075,-0.0014299789946795604,0.0008591663480240271,3.6802675281958824e-10,3.864636398858734e-10,0.0,1.88165620908024e-07,1.0041507899703502e-14,0.0,5.008590134660995e-12
425,1.762969970703125,1.76300048828125,194495.65876388038,194536.66431920143,9,3.514767885711389e-06,0.0007896479811621406,-0.001645480699499518,0.0008593474862230889,3.864636398858734e-10,4.057341845530542e-10,0.0,1.8818489145269116e-07,1.392195736234186e-15,0.0,6.614262130540026e-13
426,1.76300048828125,1.763031005859375,194536.66431920143,194577.67851973118,6,2.57065703634041e-06,0.0009366966142706126,-0.0017936546198444219,0.00085952866261015,4.057341845530542e-10,4.25871854084058e-10,0.0,1.8820502912222218e-07,1.0688869573428335e-15,0.0,4.838105823876922e-13
427,1.763031005859375,1.7630615234375,194577.67851973118,194618.70136729238,6,2.42779213844238e-06,0.0008948882977633144,-0.0017521703828210606,0.0008597098771961888,4.25871854084058e-10,4.4691128057276015e-10,0.0,1.8822606854871087e-07,1.05946801644246e-15,0.0,4.569737694724767e-13
428,1.7630615234375,1.763092041015625,194618.70136729238,194659.732863708,7,2.2180316256872816e-05,0.0011435786910480004,-0.0019812895047772124,0.000859891129986085,4.4691128057276015e-10,4.688882947997666e-10,0.0,1.882480455629379e-07,1.0156362104836238e-14,0.0,4.175401185324166e-12
429,1.763092041015625,1.76312255859375,194659.732863708,194700.77301080152,10,1.9081730486678602e-05,0.0011068735984940798,-0.0019478642889982185,0.0008600724209908171,4.688882947997666e-10,4.918399608554939e-10,0.0,1.882709972289936e-07,9.16617882267527e-15,0.0,3.5925364275818697e-12
430,1.76312255859375,1.763153076171875,194700.77301080152,194741.82181039677,10,7.183089608578037e-06,0.000995075945697623,-0.0018481466063055292,0.0008602537502164843,4.918399608554939e-10,5.158046115420166e-10,0.0,1.8829496187968014e-07,3.619000628564308e-15,0.0,1.352539584025528e-12
431,1.763153076171875,1.76318359375,194741.82181039677,194782.87926431795,6,1.60426020351045e-06,0.0008492696330438266,-0.0017081004905125515,0.0008604351176722356,5.158046115420166e-10,5.408218845652004e-10,0.0,1.8831997915270332e-07,8.475519188397488e-16,0.0,3.0211424808059953e-13
432,1.76318359375,1.763214111328125,194782.87926431795,194823.94537438964,6,6.278330419842395e-06,0.0009636115324124165,-0.0018179497253579641,0.0008606165233653901,5.408218845652004e-10,5.669327595286684e-10,0.0,1.883460900276668e-07,3.4774248398681103e-15,0.0,1.1824989864790746e-12
433,1.763214111328125,1.76324462890625,194823.94537438964,194865.02014243684,11,6.2700691954176165e-06,0.0008780214729705695,-0.0017325493710796383,0.0008607979673044867,5.669327595286684e-10,5.941795957411887e-10,0.0,1.883733368638793e-07,3.640127405598163e-15,0.0,1.1811138567082354e-12
434,1.76324462890625,1.763275146484375,194865.02014243684,194906.1035702849,8,1.872386830210818e-06,0.0008855155155570165,-0.0017446225782242598,0.0008609794494974541,5.941795957411887e-10,6.226061708491007e-10,0.0,1.8840176343898722e-07,1.1391468222758161e-15,0.0,3.5276098065165364e-13
435,1.763275146484375,1.7633056640625,194906.1035702849,194947.19565975957,9,3.2210686727874952e-06,0.0008930030725901336,-0.001750942973869568,0.0008611609699522221,6.226061708491007e-10,6.522577203054277e-10,0.0,1.8843141498844356e-07,2.053212070932909e-15,0.0,6.069505277882956e-13
436,1.7633056640625,1.763336181640625,194947.19565975957,194988.29641268696,7,2.4996599471053234e-05,0.0011661729877361568,-0.002002518916941823,0.0008613425286767189,6.522577203054277e-10,6.831809776873522e-10,0.0,1.8846233824582547e-07,1.6690713125935172e-14,0.0,4.710917584509056e-12
437,1.763336181640625,1.76336669921875,194988.29641268696,195029.40583089364,7,3.069462904668583e-05,0.0011929384655602249,-0.0020237679621936326,0.0008615241256800938,6.831809776873522e-10,7.154242158737517e-10,0.0,1.8849458148401187e-07,2.1464833799563156e-14,0.0,5.785771255962039e-12
438,1.76336669921875,1.763397216796875,195029.40583089364,195070.52391620647,9,1.3358557550705269e-05,0.001063390314369075,-0.0019117375177874257,0.0008617057609690559,7.154242158737517e-10,7.490372890945199e-10,0.0,1.8852819455723264e-07,9.781546647455552e-15,0.0,2.518464736923352e-12
439,1.763397216796875,1.763427734375,195070.52391620647,195111.65067045277,8,1.0005664601788196e-05,0.0010452182332310064,-0.0018971000031819724,0.000861887434552754,7.490372890945199e-10,7.840716758634127e-10,0.0,1.8856322894400154e-07,7.669887050681863e-15,0.0,1.8867004250438796e-12
440,1.763427734375,1.763458251953125,195111.65067045277,195152.78609546015,10,5.5061361170368935e-06,0.0009770581022298293,-0.00183362111255008,0.0008620691464372876,7.840716758634127e-10,8.205805228061785e-10,0.0,1.8859973779094429e-07,4.4177167131886485e-15,0.0,1.0384558279144063e-12
441,1.763458251953125,1.76348876953125,195152.78609546015,195193.93019305673,8,4.871567595231999e-06,0.0009874650510752466,-0.0018448443801136495,0.0008622508966336349,8.205805228061785e-10,8.586186893957453e-10,0.0,1.8863777595753385e-07,4.090166234050997e-15,0.0,9.189616765913559e-13
442,1.76348876953125,1.763519287109375,195193.93019305673,195235.08296507093,8,5.783751661696766e-06,0.0009652528151195499,-0.0018219017486057491,0.0008624326851478957,8.586186893957453e-10,8.98242793606251e-10,0.0,1.8867740006174437e-07,5.0806252608419204e-15,0.0,1.0912632261317396e-12
443,1.763519287109375,1.7635498046875,195235.08296507093,195276.24441333162,8,5.43975293686875e-06,0.0009876455382510521,-0.0018448202973034016,0.0008626145119892184,8.98242793606251e-10,9.395112584977066e-10,0.0,1.8871866852663582e-07,4.998464001087475e-15,0.0,1.0265829313597274e-12
444,1.7635498046875,1.763580322265625,195276.24441333162,195317.41453966792,8,4.444410672202508e-06,0.0009392030808634777,-0.0017975550473549775,0.0008627963771637024,9.395112584977066e-10,9.824843597430968e-10,0.0,1.8876164162788123e-07,4.271068918817941e-15,0.0,8.389342545534204e-13
445,1.763580322265625,1.76361083984375,195317.41453966792,195358.59334590952,9,2.5905581468633686e-06,0.0009382565330331438,-0.001798644255568607,0.0008629782806823265,9.824843597430968e-10,1.0272242741097206e-09,0.0,1.8880638154224784e-07,2.6031335371245337e-15,0.0,4.891139098840637e-13
446,1.76361083984375,1.763641357421875,195358.59334590952,195399.78083388638,5,3.084854456899613e-06,0.0007702386488703715,-0.0016303140169646618,0.00086316022255119,1.0272242741097206e-09,1.0737951289065735e-09,0.0,1.888529523970447e-07,3.240669534713689e-15,0.0,5.825838719006737e-13
447,1.763641357421875,1.763671875,195399.78083388638,195440.97700542884,6,1.6028946846714074e-05,0.0006698789137760022,-0.0015171921697075094,0.0008633422027782213,1.0737951289065735e-09,1.122263052409578e-09,0.0,1.889014203205477e-07,1.7600249930304083e-14,0.0,3.027890825586853e-12
448,1.763671875,1.763702392578125,195440.97700542884,195482.1818623677,7,7.054046784859328e-05,0.00044601245960462505,-0.0012389962131292116,0.0008635242213731798,1.122263052409578e-09,1.1726962252764586e-09,0.0,1.8895185349341457e-07,8.094375057072135e-14,0.0,1.3328752146284319e-11
449,1.763702392578125,1.76373291015625,195482.1818623677,195523.39540653408,7,9.398409854928084e-05,0.0003896719159794353,-0.0011593940957729289,0.0008637062783427745,1.1726962252764586e-09,1.2251649329630546e-09,0.0,1.8900432220110118e-07,1.1268040970173756e-13,0.0,1.7763400843988322e-11
450,1.76373291015625,1.763763427734375,195523.39540653408,195564.61763975953,10,6.303532135040424e-05,0.00048811597831922805,-0.001288969030664368,0.0008638883736955445,1.2251649329630546e-09,1.279741619152852e-09,0.0,1.8905889888729097e-07,7.894879473267963e-14,0.0,1.1917388445513968e-11
451,1.763763427734375,1.7637939453125,195564.61763975953,195605.84856387594,8,4.566297338015712e-06,0.0007552485810757829,-0.0016147527911771857,0.0008640705074394185,1.279741619152852e-09,1.3365009402114953e-09,0.0,1.891156582083496e-07,5.973270717214416e-15,0.0,8.63558326653876e-13
452,1.7637939453125,1.763824462890625,195605.84856387594,195647.08818071563,3,2.545616895622344e-06,0.0009082783921482121,-0.0017699854548349156,0.0008642526795823258,1.3365009402114953e-09,1.39551982067805e-09,0.0,1.8917467708881616e-07,3.4773391040557197e-15,0.0,4.815662542211916e-13
453,1.763824462890625,1.76385498046875,195647.08818071563,195688.3364921113,6,3.472215075775508e-06,0.0009597687250494915,-0.001820731400107131,0.0008644348901334151,1.39551982067805e-09,1.4568775098047274e-09,0.0,1.8923603477794283e-07,4.952068506502057e-15,0.0,6.570682128359514e-13
454,1.76385498046875,1.763885498046875,195688.3364921113,195729.59349989597,9,2.031511909709312e-05,0.0011346541209061335,-0.0019789561409078262,0.0008646171390987857,1.4568775098047274e-09,1.5206556391568073e-09,0.0,1.8929981290729493e-07,3.024447026834814e-14,0.0,3.845648244269142e-12
455,1.763885498046875,1.763916015625,195729.59349989597,195770.85920590317,10,1.0934755524929029e-05,0.0009659255916392035,-0.0018197902626030807,0.0008647994264888065,1.5206556391568073e-09,1.5869382812844362e-09,0.0,1.8936609554942255e-07,1.6990389895390375e-14,0.0,2.0706719595432865e-12
456,1.763916015625,1.763946533203125,195770.85920590317,195812.1336119667,12,7.82058114958653e-06,0.0010080233111198842,-0.0018651844822804842,0.0008649817523101863,1.5869382812844362e-09,1.6558120094779644e-09,0.0,1.8943496927761608e-07,1.2680095898376336e-14,0.0,1.4814915498050278e-12
457,1.763946533203125,1.76397705078125,195812.1336119667,195853.41671992082,5,1.531378537403286e-05,0.0010786849719487065,-0.001928535303145528,0.0008651641165708545,1.6558120094779644e-09,1.727365958618464e-09,0.0,1.895065232267566e-07,2.590463064279265e-14,0.0,2.9020622236737237e-12
458,1.76397705078125,1.764007568359375,195853.41671992082,195894.70853160013,10,4.834123006079241e-05,0.0013150102921721037,-0.0021320155813912708,0.0008653465192799597,1.727365958618464e-09,1.8016918871350204e-09,0.0,1.8958084915527315e-07,8.529949860970682e-14,0.0,9.164571444135441e-12
459,1.764007568359375,1.7640380859375,195894.70853160013,195936.00904883968,8,1.4293863709493456e-05,0.0010767165221722834,-0.001927951618908221,0.000865528960445431,1.8016918871350204e-09,1.8788842400803754e-09,0.0,1.896580415082185e-07,2.6304826767416057e-14,0.0,2.710946196727928e-12
460,1.7640380859375,1.764068603515625,195936.00904883968,195977.3182734748,9,2.970000427714716e-06,0.0009482696422232794,-0.0018110110818695424,0.0008657114400739776,1.8788842400803754e-09,1.9590402133364353e-09,0.0,1.8973819748147455e-07,5.6993186340923484e-15,0.0,5.635225276737987e-13
461,1.764068603515625,1.76409912109375,195977.3182734748,196018.63620734133,9,9.817471632480182e-06,0.001047156588716095,-0.0019032330752589734,0.0008658939581753585,1.9590402133364353e-09,2.042259818961152e-09,0.0,1.8982141708709928e-07,1.96413247800618e-14,0.0,1.863566377489786e-12
462,1.76409912109375,1.764129638671875,196018.63620734133,196059.9628522754,7,5.815812054416199e-06,0.0009181419879072824,-0.0017784026906097587,0.0008660765147568926,2.042259818961152e-09,2.128645951688208e-09,0.0,1.8990780321982631e-07,1.2128602029388318e-14,0.0,1.1044680911935653e-12
463,1.764129638671875,1.76416015625,196059.9628522754,196101.2982101136,8,1.3481746868468902e-06,0.0008266007551229266,-0.0016915116902631983,0.0008662591098271185,2.128645951688208e-09,2.2183044565909096e-09,0.0,1.8999746172472902e-07,2.93022425271033e-15,0.0,2.5614976846244053e-13
464,1.76416015625,1.764190673828125,196101.2982101136,196142.64228269286,8,2.942261585305326e-06,0.000955264465006365,-0.0018187639468150252,0.0008664417433939659,2.2183044565909096e-09,2.3113441979216414e-09,0.0,1.9009050146605976e-07,6.6637056155511175e-15,0.0,5.592959801950134e-13
465,1.764190673828125,1.76422119140625,196142.64228269286,196183.9950718505,7,8.76596515752401e-06,0.0008656727950226584,-0.0017235312453304978,0.0008666244154653634,2.3113441979216414e-09,2.4078771291381783e-09,0.0,1.901870343972763e-07,2.0684264861825297e-14,0.0,1.6671729169393442e-12
466,1.76422119140625,1.764251708984375,196183.9950718505,196225.35657942423,5,5.686303112679884e-05,0.00048623361085643974,-0.0012961777057782708,0.00086680712604863,2.4078771291381783e-09,2.5080183641281014e-09,0.0,1.9028717563226622e-07,1.397663592248453e-13,0.0,1.0820305591008191e-11
467,1.764251708984375,1.7642822265625,196225.35657942423,196266.72680725218,7,4.420130478343327e-05,0.0005283379139804593,-0.0013511264843511608,0.0008669898751541348,2.5080183641281014e-09,2.6118862496425014e-09,0.0,1.9039104351778062e-07,1.1315323214769033e-13,0.0,8.41553254256533e-12
468,1.7642822265625,1.764312744140625,196266.72680725218,196308.10575717283,10,6.063082245913566e-05,0.0004813741899624117,-0.0012879160302912529,0.0008671726627879767,2.6118862496425014e-09,2.7196024389501086e-09,0.0,1.9049875970708822e-07,1.6162627206047428e-13,0.0,1.1550096478486012e-11
469,1.764312744140625,1.76434326171875,196308.10575717283,196349.49343102507,7,6.878366005899716e-05,0.0004545339987482254,-0.0012531058276485328,0.0008673554889593048,2.7196024389501086e-09,2.8312919667228956e-09,0.0,1.90610449234861e-07,1.9090541691160048e-13,0.0,1.3110884343863414e-11
470,1.76434326171875,1.764373779296875,196349.49343102507,196390.88983064814,7,1.029786793891144e-05,0.0007021516455009673,-0.001559392131237494,0.0008675383536754381,2.8312919667228956e-09,2.9470833251641734e-09,0.0,1.907262405933023e-07,2.975247282866094e-14,0.0,1.9640736381148773e-12
471,1.764373779296875,1.764404296875,196390.88983064814,196432.29495788174,4,1.7757561019491528e-06,0.0008642037714474238,-0.0017301492722910001,0.0008677212569455255,2.9470833251641734e-09,3.0671085413901046e-09,0.0,1.9084626580952823e-07,5.339868952663362e-15,0.0,3.388964210454797e-13
472,1.764404296875,1.764434814453125,196432.29495788174,196473.70881456588,8,2.791608619442553e-06,0.000823034895881821,-0.0016881474860392643,0.0008679041987768861,3.0671085413901046e-09,3.1915032560754842e-09,0.0,1.909706605242136e-07,8.735797319774892e-15,0.0,5.331153419800324e-13
473,1.764434814453125,1.76446533203125,196473.70881456588,196515.131402541,8,4.505641590153771e-06,0.00097279511320977,-0.0018363766507976753,0.0008680871791780588,3.1915032560754842e-09,3.320406803374595e-09,0.0,1.910995640715127e-07,1.4670166397599497e-14,0.0,8.61026143740863e-13
474,1.76446533203125,1.764495849609375,196515.131402541,196556.56272364792,10,6.109900008418686e-06,0.0009999765730441673,-0.001862136871192111,0.0008682701981563627,3.320406803374595e-09,3.4539622921278423e-09,0.0,1.9123311956026596e-07,2.0695358896820814e-14,0.0,1.1684152388112005e-12
475,1.764495849609375,1.7645263671875,196556.56272364792,196598.00277972786,7,2.070910840898833e-06,0.0009051408949353258,-0.0017715232398159838,0.0008684532557215568,3.4539622921278423e-09,3.5923166883647886e-09,0.0,1.913714739565029e-07,7.296107764349884e-15,0.0,3.963132600553106e-13
476,1.7645263671875,1.764556884765625,196598.00277972786,196639.45157262238,5,1.5525663640572153e-06,0.000838786582172034,-0.0017058703676877168,0.00086863635187974,3.5923166883647886e-09,3.73562089911416e-09,0.0,1.915147781672523e-07,5.688554708115196e-15,0.0,2.9733940280235506e-13
477,1.764556884765625,1.76458740234375,196639.45157262238,196680.9091041735,9,3.4864077994818218e-06,0.0009049850424736393,-0.0017703181213154391,0.0008688194866412813,3.73562089911416e-09,3.88402985753129e-09,0.0,1.916631871256694e-07,1.328260491364813e-14,0.0,6.682160304684777e-13
478,1.76458740234375,1.764617919921875,196680.9091041735,196722.3753762236,10,1.5589204559151446e-06,0.0008374581228415818,-0.0017049018623979462,0.0008690026600122798,3.88402985753129e-09,4.037702609353359e-09,0.0,1.9181685987749148e-07,6.17467539445681e-15,0.0,2.990272266524304e-13
479,1.764617919921875,1.7646484375,196722.3753762236,196763.8503906154,5,6.352116121606187e-06,0.0007541189467257282,-0.0016169527026066162,0.0008691858720024942,4.037702609353359e-09,4.196802400692751e-09,0.0,1.9197595966883086e-07,2.6153266013880405e-14,0.0,1.2194535883731997e-12
480,1.7646484375,1.764678955078125,196763.8503906154,196805.3341491921,7,2.3183004730584527e-05,0.0006211413210436828,-0.0014673274389317324,0.0008693691226186339,4.196802400692751e-09,4.3614967671787146e-09,0.0,1.9214065403531684e-07,9.92035450472609e-14,0.0,4.4543976914383555e-12
481,1.764678955078125,1.76470947265625,196805.3341491921,196846.82665379718,8,3.5191054692246638e-06,0.0007746176461348437,-0.0016406509525354665,0.0008695524118698477,4.3614967671787146e-09,4.531957624457437e-09,0.0,1.9231111489259556e-07,1.5648501994953442e-14,0.0,6.767630962112257e-13
482,1.76470947265625,1.764739990234375,196846.82665379718,196888.32790627462,9,1.026894577256888e-05,0.000708223146425539,-0.0015676899404170352,0.0008697357397640646,4.531957624457437e-09,4.708361360060536e-09,0.0,1.9248751862819864e-07,4.7444167286626903e-14,0.0,1.976643890689314e-12
483,1.764739990234375,1.7647705078125,196888.32790627462,196929.8379084687,9,3.3800593299514024e-06,0.0007794290708311166,-0.001645968117810379,0.0008699191063092136,4.708361360060536e-09,4.890888926651888e-09,0.0,1.9267004619479e-07,1.6223017746070504e-14,0.0,6.512361872428677e-13
484,1.7647705078125,1.764801025390625,196929.8379084687,196971.35666222413,6,3.853335516065168e-06,0.0009023052684394549,-0.0017685544444366137,0.0008701025115132238,4.890888926651888e-09,5.0797259366626e-09,0.0,1.9285888320480073e-07,1.9210062184908484e-14,0.0,7.431499842417228e-13
485,1.764801025390625,1.76483154296875,196971.35666222413,197012.88416938603,7,5.929163100516396e-06,0.0009559299952423391,-0.0018202867875270667,0.0008702859553852442,5.0797259366626e-09,5.275062758323823e-09,0.0,1.9305422002646195e-07,3.069761552197891e-14,0.0,1.1446499577798715e-12
486,1.76483154296875,1.764862060546875,197012.88416938603,197054.42043179984,6,9.631662099867164e-07,0.0008657814641740392,-0.0017352877358960362,0.0008704694379319834,5.275062758323823e-09,5.477094613107015e-09,0.0,1.9325625188124514e-07,5.178057332310888e-15,0.0,1.861378916806971e-13
