bin,alpha_left,alpha_right,x_left,x_right,event_cells,unweighted_positive_mass,prime_square_mass,mixed_center_mass,continuous_center_mass,psi_left_simpson,psi_right_simpson,weight_lower_analytic_only,weight_upper_analytic_only,weighted_midpoint,weighted_lower_analytic_only,weighted_upper_analytic_only
4964,1.9014892578125,1.901519775390625,6352.995030610478,6353.8879346402,2,5.330759845984775e-07,0.0003928731222622651,-0.0008133704070634383,0.0004210303607857717,0.4381405361954469,0.43836808741598204,0.4381403484162896,0.4383682751951393,2.3362284877035942e-07,2.3356209762433358e-07,2.3368359991638524e-07
4965,1.901519775390625,1.90155029296875,6353.8879346402,6354.780964166271,1,5.150779548485035e-07,0.00039214999357407816,-0.0008127244516033989,0.0004210895359841692,0.43836808741598204,0.43859566393172916,0.43836789963682476,0.43859585171088644,2.2585234776022532e-07,2.2579364121616975e-07,2.2591105430428092e-07
4966,1.90155029296875,1.901580810546875,6354.780964166271,6355.6741192063055,1,5.191531100062978e-07,0.00039209488521447166,-0.0008127244515930636,0.00042114871948859835,0.43859566393172916,0.43882326570091496,0.4385954761525719,0.43882345348007223,2.2775738304859206e-07,2.2769820547930072e-07,2.2781656061788343e-07
4967,1.901580810546875,1.901611328125,6355.6741192063055,6356.567399777956,1,5.232443276338008e-07,0.0003920397846038605,-0.00081272445159244,0.00042120791131621313,0.43882326570091496,0.43905089268175485,0.4388230779217577,0.4390510804609121,2.2967133687501438e-07,2.2961168635736506e-07,2.2973098739266374e-07
4968,1.901611328125,1.901641845703125,6356.567399777956,6357.460805898878,2,6.801479255742817e-07,0.0003966976108497339,-0.0008172845743933178,0.0004212671114691581,0.43905089268175485,0.4392785448324538,0.43905070490259757,0.4392787326116111,2.9869697244805737e-07,2.9861942616142785e-07,2.987745187346869e-07
4969,1.901641845703125,1.90167236328125,6357.460805898878,6358.354337586693,1,4.4161862064529054e-06,0.0005120131298151485,-0.0009289232635398322,0.0004213263199311366,0.4392785448324538,0.43950622211120605,0.43927835705329654,0.4395064098903633,1.940438583108761e-06,1.9399350212120625e-06,1.9409421450054594e-06
4970,1.90167236328125,1.901702880859375,6358.354337586693,6359.247994859063,2,3.330579178451798e-06,0.0004786598114232688,-0.0008967147689658352,0.0004213855367210183,0.43950622211120605,0.4397339244761947,0.43950603433204877,0.43973411225535197,1.4641894625414518e-06,1.4638096467502428e-06,1.4645692783326608e-06
4971,1.901702880859375,1.9017333984375,6359.247994859063,6360.141777733647,1,5.351774678395304e-07,0.0003919434635744158,-0.0008128530479449503,0.00042144476183837427,0.4397339244761947,0.43996165188559183,0.4397337366970374,0.4399618396647491,2.353966255134686e-07,2.3533558772913527e-07,2.3545766329780192e-07
4972,1.9017333984375,1.901763916015625,6360.141777733647,6361.035686228079,2,1.024355890330019e-06,0.00038773984985850714,-0.0008082194892376583,0.0004215039952694813,0.43996165188559183,0.44018940429755893,0.43996146410643455,0.4401895920767162,4.5079395939069897e-07,4.5067711727564547e-07,4.509108015057525e-07
4973,1.901763916015625,1.90179443359375,6361.035686228079,6361.929720360023,1,1.2701346010382936e-05,0.00028791677350484924,-0.0006967786645251018,0.0004215632370306357,0.44018940429755893,0.4404171816702466,0.44018921651840165,0.4404173694494039,5.592444473699563e-06,5.590995549039591e-06,5.593893398359534e-06
4974,1.90179443359375,1.901824951171875,6361.929720360023,6362.823880147149,1,1.2720135509457974e-05,0.000287876312919523,-0.0006967786645336179,0.0004216224871235529,0.4404171816702466,0.44064498396179463,0.44041699389108935,0.4406451717409519,5.603615069548035e-06,5.602163842962781e-06,5.60506629613329e-06
4975,1.901824951171875,1.90185546875,6362.823880147149,6363.718165607097,2,7.940838765853936e-06,0.0003287555101541001,-0.000742496416922327,0.0004216817455340809,0.44064498396179463,0.4408728111303318,0.44064479618263735,0.44087299890948906,3.499995340028822e-06,3.499089279498893e-06,3.5009014005587506e-06
4976,1.90185546875,1.901885986328125,6363.718165607097,6364.6125767575395,1,5.511519188442015e-07,0.0003917999949589797,-0.0008129898553177938,0.0004217410122776582,0.4408728111303318,0.4411006631339759,0.4408726233511745,0.44110085091313317,2.430506863552301e-07,2.4298779232587673e-07,2.431135803845834e-07
4977,1.901885986328125,1.90191650390625,6364.6125767575395,6365.507113616154,1,5.553678229159901e-07,0.00039174493579423726,-0.0008129898553281792,0.0004218002873568581,0.4411006631339759,0.44132853993083393,0.4411004753548186,0.4413287277099912,2.4503639269179777e-07,2.4497301068501393e-07,2.450997746985816e-07
4978,1.90191650390625,1.901947021484375,6365.507113616154,6366.401776200586,1,5.595997953943899e-07,0.0003916898843568243,-0.0008129898553176716,0.00042185957075624176,0.44132853993083393,0.4415564414790023,0.44132835215167665,0.4415566292581596,2.4703112747686205e-07,2.469672555658215e-07,2.4709499938790255e-07
4979,1.901947021484375,1.9019775390625,6366.401776200586,6367.296564528518,2,4.618328507288851e-06,0.0003572158275458627,-0.0007745163615319661,0.0004219188624933922,0.4415564414790023,0.44178436773656626,0.441556253699845,0.44178455551572354,2.039779020425931e-06,2.0392518340336624e-06,2.0403062068182e-06
4980,1.9019775390625,1.902008056640625,6367.296564528518,6368.191478617633,1,1.2811497195390482e-05,0.00028773631099037736,-0.0006969029763641539,0.00042197816256916716,0.44178436773656626,0.44201231866160023,0.441784179957409,0.4420125064407575,5.661379384542756e-06,5.659916782492229e-06,5.662841986593282e-06
4981,1.902008056640625,1.90203857421875,6368.191478617633,6369.086518485586,1,1.2830370371498101e-05,0.0002876958757582203,-0.0006969029763557078,0.00042203747096898554,0.44201231866160023,0.4422402942121676,0.44201213088244296,0.4422404819913249,5.672644262567685e-06,5.671179347916837e-06,5.674109177218535e-06
4982,1.90203857421875,1.902069091796875,6369.086518485586,6369.981684150063,1,1.2849257565767337e-05,0.00028765544621153495,-0.0006969029763549114,0.0004220967877091439,0.4422402942121676,0.442468294346321,0.4422401064330103,0.4424684821254783,5.683924262517252e-06,5.682457033470111e-06,5.685391491564392e-06
4983,1.902069091796875,1.902099609375,6369.981684150063,6370.87697562876,1,1.2868158778627784e-05,0.00028761502235076606,-0.0006969029763647825,0.0004221561127926441,0.442468294346321,0.44269631902210227,0.44246810656716373,0.44269650680125955,5.695219395023772e-06,5.6937498497850624e-06,5.696688940262483e-06
4984,1.902099609375,1.902130126953125,6370.87697562876,6371.772392939334,1,1.2887074009894095e-05,0.00028757460416263005,-0.0006969029763550679,0.000422215446202332,0.44269631902210227,0.4429243681975422,0.442696131242945,0.4429245559766995,5.706529670446414e-06,5.705057807221622e-06,5.7080015336712065e-06
4985,1.902130126953125,1.90216064453125,6371.772392939334,6372.667936099483,1,1.2906003260479216e-05,0.00028753419165838663,-0.0006969029763549847,0.0004222747879570774,0.4429243681975422,0.44315244183066077,0.44292418041838494,0.44315262960981805,5.717855099629505e-06,5.71638091662476e-06,5.71932928263425e-06
4986,1.90216064453125,1.902191162109375,6372.667936099483,6373.563605126907,2,3.072707037552052e-05,0.00023224158910154947,-0.0006238486567837666,0.00042233413805773767,0.44315244183066077,0.443380539879467,0.4431522540515035,0.4433807276586243,1.3620280659613571e-05,1.3616770497311096e-05,1.3623790821916046e-05
4987,1.902191162109375,1.9022216796875,6373.563605126907,6374.459400039273,1,4.124544158329288e-05,0.00019965555870331693,-0.0005808036136093269,0.000422393496489303,0.443380539879467,0.44360866230195906,0.44338035210030974,0.44360885008111633,1.8292130661792784e-05,1.8287418411733154e-05,1.8296842911852414e-05
4988,1.9022216796875,1.902252197265625,6374.459400039273,6375.355320854285,1,4.12767510135475e-05,0.0001996275013541189,-0.000580803613609499,0.00042245286326892767,0.44360866230195906,0.4438368090561241,0.4436084745228018,0.4438369968352814,1.831543287967395e-05,1.831071655037732e-05,1.8320149208970582e-05
4989,1.902252197265625,1.90228271484375,6375.355320854285,6376.251367589651,1,4.130807273106908e-05,0.00019959944795014934,-0.0005808036136165496,0.00042251223839746935,0.4438368090561241,0.4440649800999383,0.4438366212769668,0.44406516787909556,1.833875584225249e-05,1.8334035432420908e-05,1.834347625208408e-05
4990,1.90228271484375,1.902313232421875,6376.251367589651,6377.147540263045,1,4.133940673497769e-05,0.00019957139848361465,-0.0005808036136094127,0.00042257162186077577,0.4440649800999383,0.44429317539136737,0.444064792320781,0.44429336317052465,1.8362099558094815e-05,1.8357375066432164e-05,1.8366824049757474e-05
4991,1.902313232421875,1.90234375,6377.147540263045,6378.043838892178,1,4.137075302737065e-05,0.00019954335296110587,-0.0005808036136088787,0.00042263101367514346,0.44429317539136737,0.44452139488836545,0.4442929876122101,0.44452158266752273,1.8385464037085698e-05,1.838073546229739e-05,1.839019261187401e-05
4992,1.90234375,1.902374267578125,6378.043838892178,6378.940263494767,1,4.1402111609005425e-05,0.0001995153113827274,-0.0005808036136168676,0.0004226904138431456,0.44452139488836545,0.44474963854887645,0.44452120710920817,0.4447498263280337,1.840884928851214e-05,1.8404116629305252e-05,1.8413581947719033e-05
4993,1.902374267578125,1.90240478515625,6378.940263494767,6379.836814088492,2,8.280365871501214e-05,0.00013248256859540888,-0.00047242873222845343,0.0004227498223480566,0.44474963854887645,0.4449779063308326,0.44474945076971917,0.4449780941099899,3.683634798778254e-05,3.682688173522492e-05,3.684581424034016e-05
4994,1.90240478515625,1.902435302734375,6379.836814088492,6380.733490691075,1,8.579823792874754e-05,0.0001276807775471124,-0.0004646917788275401,0.00042280923920917526,0.4449779063308326,0.44520619819215607,0.44497771855167534,0.44520638597131335,3.8188113800126224e-05,3.81783041692879e-05,3.8197923430964555e-05
4995,1.902435302734375,1.9024658203125,6380.733490691075,6381.630293320234,1,8.583972031918414e-05,0.0001276628347265156,-0.0004646917788329751,0.0004228686644256437,0.44520619819215607,0.4454345140907572,0.4452060104129988,0.44543470186991446,3.8226174823622114e-05,3.82163594182716e-05,3.823599022897263e-05
4996,1.9024658203125,1.902496337890625,6381.630293320234,6382.527221993662,1,8.588121358118463e-05,0.00012764489442436134,-0.00046469177882734413,0.0004229280979841674,0.4454345140907572,0.4456628539845362,0.4454343263115999,0.4456630417636935,3.826426169465288e-05,3.82544405143576e-05,3.827408287494816e-05
4997,1.902496337890625,1.90252685546875,6382.527221993662,6383.424276729085,1,8.592271771863803e-05,0.00012762695664486103,-0.0004646917788272659,0.00042298753990104287,0.4456628539845362,0.44589121783138164,0.4456626662053789,0.4458914056105389,3.830237442177072e-05,3.829254746610038e-05,3.831220137744107e-05
4998,1.90252685546875,1.902557373046875,6383.424276729085,6384.3214575442325,1,8.596423273247558e-05,0.00012760902138782176,-0.00046469177883333164,0.00042304699017798545,0.44589121783138164,0.44611960558917185,0.44589103005222436,0.44611979336832913,3.834051301220582e-05,3.833068028073268e-05,3.835034574367896e-05
4999,1.902557373046875,1.902587890625,6384.3214575442325,6385.218764456801,2,8.252728910034633e-05,0.00013321367794093036,-0.00047379283764014063,0.0004231064487995566,0.44611960558917185,0.4463480172157738,0.4461194178100146,0.44634820499493105,3.682646675996129e-05,3.6817026166885265e-05,3.6835907353037325e-05
5000,1.902587890625,1.902618408203125,6385.218764456801,6386.116197484525,1,4.160805369488454e-05,0.00019939039796798254,-0.0005809482600564371,0.00042316591578333906,0.4463480172157738,0.4465764526690433,0.4463478294366165,0.44657664044820056,1.8576424644221892e-05,1.8571664453793905e-05,1.858118483464988e-05
5001,1.902618408203125,1.90264892578125,6386.116197484525,6387.013756645142,1,4.163950895075499e-05,0.00019936237788397725,-0.0005809482600638417,0.0004232253911306196,0.4465764526690433,0.4468049119068259,0.446576264889886,0.4468050996859832,1.859998066334731e-05,1.8595216379077142e-05,1.8604744947617475e-05
5002,1.90264892578125,1.902679443359375,6387.013756645142,6387.911441956357,2,1.6824493100884296e-05,0.00027585940116419625,-0.0006823197828897002,0.0004232848748263882,0.4468049119068259,0.44703339488695537,0.44680472412766864,0.44703358266611265,7.519188212979037e-06,7.517262998528472e-06,7.521113427429602e-06
5003,1.902679443359375,1.9027099609375,6387.911441956357,6388.80925343591,1,1.319507115366807e-05,0.00028705955520009124,-0.0006972088509342222,0.00042334436688779904,0.44703339488695537,0.4472619015672554,0.4470332071077981,0.4472620893464127,5.9001450345519954e-06,5.898634975839831e-06,5.901655093264161e-06
5004,1.9027099609375,1.902740478515625,6388.80925343591,6389.707191101547,2,3.5644634023936555e-05,0.00021798813286500146,-0.0006057473661572037,0.00042340386731613876,0.4472619015672554,0.4474904319055381,0.44726171378809815,0.4474906196846954,1.5946559734350483e-05,1.5942480100895418e-05,1.5950639367805547e-05
5005,1.902740478515625,1.90277099609375,6389.707191101547,6390.60525497098,1,4.1725265484633204e-05,0.00019933814485999975,-0.000581076255471764,0.00042346337609639736,0.4474904319055381,0.44771898585960473,0.44749024412638083,0.447719173638762,1.867642531029725e-05,1.8671649237956563e-05,1.8681201382637938e-05
5006,1.90277099609375,1.902801513671875,6390.60525497098,6391.503445061958,1,4.1756769890627614e-05,0.0001993101321164431,-0.0005810762554715447,0.0004235228932457291,0.44771898585960473,0.44794756338724573,0.44771879808044746,0.447947751166403,1.870007099781661e-05,1.8695290827153612e-05,1.8704851168479607e-05
5007,1.902801513671875,1.90283203125,6391.503445061958,6392.401761392232,1,4.1788286598831913e-05,0.00019928212331218355,-0.000581076255479201,0.00042358241876584935,0.44794756338724573,0.4481761644462406,0.44794737560808845,0.44817635222539787,1.8723737583359688e-05,1.8718953313105407e-05,1.8728521853613966e-05
5008,1.90283203125,1.902862548828125,6392.401761392232,6393.300203979523,1,4.181981560818709e-05,0.00019925411843864992,-0.0005810762554713533,0.0004236419526408905,0.4481761644462406,0.44840478899435776,0.4481759766670833,0.44840497677351504,1.87474250753492e-05,1.8742636704236583e-05,1.8752213446461812e-05
5009,1.902862548828125,1.90289306640625,6393.300203979523,6394.198772841587,1,4.185135692101898e-05,0.00019922611750341191,-0.0005810762554716862,0.0004237014948892932,0.44840478899435776,0.4486334369893545,0.4484046012152005,0.44863362476851176,1.877113348372101e-05,1.8766341010484536e-05,1.8775925956957488e-05
5010,1.90289306640625,1.902923583984375,6394.198772841587,6395.097467996184,1,4.1882910537878145e-05,0.00019919812050556214,-0.0005810762554791703,0.0004237610455114864,0.4486334369893545,0.4488621083889775,0.4486332492101972,0.4488622961681348,1.8794862817612418e-05,1.8790066240988282e-05,1.8799659394236554e-05
5011,1.902923583984375,1.9029541015625,6395.097467996184,6395.99628946104,1,4.191447645778786e-05,0.00019917012743693953,-0.000581076255471612,0.00042382060449246026,0.4488621083889775,0.4490908031509624,0.4488619206098202,0.44909099093011967,1.8818613085471437e-05,1.8813812404197755e-05,1.8823413766745122e-05
5012,1.9029541015625,1.902984619140625,6395.99628946104,6396.89523725392,1,4.194605468299292e-05,0.0001991421383047038,-0.0005810762554715085,0.0004238801718497977,0.4490908031509624,0.4493195212330335,0.4490906153718051,0.44931970901219076,1.8842384297188246e-05,1.8837579510004677e-05,1.8847189084371818e-05
5013,1.902984619140625,1.90301513671875,6396.89523725392,6397.79431139259,2,8.129638114861213e-05,0.00013581859061785633,-0.0004784619570540294,0.0004239397475847852,0.4493195212330335,0.4495482625929046,0.4493193334538762,0.44954845037206187,3.653734897806088e-05,3.652803578990667e-05,3.654666216621509e-05
5014,1.90301513671875,1.903045654296875,6397.79431139259,6398.693511894787,1,8.65236282936713e-05,0.00012745137145869255,-0.0004649270748474342,0.0004239993316824131,0.4495482625929046,0.4497770271882782,0.4495480748137473,0.4497772149674355,3.890644354406265e-05,3.889653052532021e-05,3.8916356562805084e-05
5015,1.903045654296875,1.903076171875,6398.693511894787,6399.59283877828,1,8.65653101869371e-05,0.00012743346087467882,-0.0004649270748471482,0.00042405892415940644,0.4497770271882782,0.4500058149768457,0.44977683940912094,0.450006002756003,3.894499041645391e-05,3.893507161835075e-05,3.895490921455707e-05
5016,1.903076171875,1.903106689453125,6399.59283877828,6400.492292060844,1,8.660700297398932e-05,0.00012741555280938225,-0.0004649270748533026,0.00042411852501790965,0.4500058149768457,0.45023462591628793,0.45000562719768844,0.4502348136954452,3.898356327086854e-05,3.897363869302213e-05,3.899348784871495e-05
5017,1.903106689453125,1.90313720703125,6400.492292060844,6401.391871760222,1,8.664870665217081e-05,0.00012739764725732878,-0.0004649270748472131,0.0004241781342420552,0.45023462591628793,0.4504634599642745,0.45023443813713065,0.4504636477434318,3.90221621128183e-05,3.9012231754849176e-05,3.9032092470787424e-05
5018,1.90313720703125,1.903167724609375,6401.391871760222,6402.291577894192,1,8.669042122574277e-05,0.00012737974422322238,-0.00046492707484733435,0.0004242377518498547,0.4504634599642745,0.4506923170784641,0.4504632721851172,0.45069250485762136,3.906078695092327e-05,3.905085081245423e-05,3.9070723089392315e-05
5019,1.903167724609375,1.9031982421875,6402.291577894192,6403.191410480536,1,8.673214669537752e-05,0.0001273618437064829,-0.0004649270748528427,0.0004242973778417373,0.4506923170784641,0.45092119721650414,0.4506921292993068,0.4509213849956614,3.909943779218302e-05,3.908949587283953e-05,3.910937971152651e-05
5020,1.9031982421875,1.903228759765625,6403.191410480536,6404.091369537005,1,8.677388305885315e-05,0.0001273439457022841,-0.00046492707484741035,0.0004243570122039795,0.45092119721650414,0.45115010033603137,0.45092100943734686,0.45115028811518865,3.913811464228582e-05,3.9128166941696356e-05,3.9148062342875286e-05
5021,1.903228759765625,1.90325927734375,6404.091369537005,6404.991455081385,2,8.478450570070575e-05,0.00013058690110920424,-0.0004702190503609473,0.0004244166549524489,0.45115010033603137,0.45137902639467126,0.4511499125568741,0.45137921417382854,3.826024294517612e-05,3.825052233305119e-05,3.826996355730105e-05
5022,1.90325927734375,1.903289794921875,6404.991455081385,6405.891667131464,1,4.221572001218753e-05,0.0001989640092585211,-0.0005812245953356231,0.00042447630608928973,0.45137902639467126,0.4516079753500385,0.451378838615514,0.45160816312919577,1.9060123220149677e-05,1.9055282670418918e-05,1.906496376988044e-05
5023,1.903289794921875,1.9033203125,6405.891667131464,6406.7920057050005,1,4.2247419360313155e-05,0.000198936049089465,-0.000581224595328644,0.00042453596559949226,0.4516079753500385,0.4518369471597367,0.4516077875708812,0.451837134938894,1.9084108255108046e-05,1.9079263587890238e-05,1.9088952922325857e-05
5024,1.9033203125,1.903350830078125,6406.7920057050005,6407.692470819788,1,4.227913102316035e-05,0.00019890809285177407,-0.0005812245953279664,0.0004245956334993528,0.4518369471597367,0.4520659417813584,0.45183675938057943,0.4520661295605157,1.910811433687686e-05,1.9103265550931694e-05,1.9112963122822024e-05
5025,1.903350830078125,1.90338134765625,6407.692470819788,6408.593062493624,1,4.2310855001538305e-05,0.00019888014054574753,-0.0005812245953360826,0.0004246553097918733,0.4520659417813584,0.45229495917248513,0.4520657540022011,0.4522951469516424,1.913214147465931e-05,1.9127288568748217e-05,1.9136994380570402e-05
5026,1.90338134765625,1.903411865234375,6408.593062493624,6409.493780744271,2,2.372940247897962e-05,0.00025550306730221894,-0.0006564886592831391,0.0004247149944598998,0.45229495917248513,0.4525239992906873,0.45229477139332785,0.4525241870698446,1.0735406617991883e-05,1.0732684669530355e-05,1.0738128566453408e-05
5027,1.903411865234375,1.9034423828125,6409.493780744271,6410.3946255895335,1,1.3601209119517132e-05,0.0002863568300292927,-0.0006975303084325061,0.0004247746875227305,0.4525239992906873,0.4527530620935246,0.45252381151153004,0.4527532498726819,6.156431311494307e-06,6.154870991929274e-06,6.15799163105934e-06
5028,1.9034423828125,1.903472900390625,6410.3946255895335,6411.295597047215,1,1.3620669200154666e-05,0.0002863165886612179,-0.0006975303084418577,0.00042483438898079437,0.4527530620935246,0.4529821475385455,0.45275287431436734,0.45298233531770277,6.168359836665584e-06,6.1667971304552e-06,6.169922542875967e-06
5029,1.903472900390625,1.90350341796875,6411.295597047215,6412.196695135087,1,1.3640143326455423e-05,0.00028627635294069487,-0.0006975303084328921,0.0004248940988186527,0.4529821475385455,0.45321125558328723,0.4529819597593882,0.4532114433624445,6.180303950035098e-06,6.178738855416718e-06,6.1818690446534774e-06
5030,1.90350341796875,1.903533935546875,6412.196695135087,6413.097919870958,1,1.3659631499329872e-05,0.00028623612287798447,-0.000697530308432543,0.0004249538170538883,0.45321125558328723,0.4534403861852762,0.45321106780412995,0.4534405739644335,6.1922636624105066e-06,6.19069617762222e-06,6.193831147198792e-06
5031,1.903533935546875,1.903564453125,6413.097919870958,6413.999271272641,1,1.3679133719167189e-05,0.0002861958984723604,-0.0006975303084409812,0.0004250135436877879,0.4534403861852762,0.45366953930202814,0.45344019840611893,0.4536697270811854,6.2042389843623105e-06,6.202669107643002e-06,6.20580886108162e-06
5032,1.903564453125,1.903594970703125,6413.999271272641,6414.900749357916,1,1.3698649985859076e-05,0.00028615567971270427,-0.0006975303084330445,0.0004250732787061994,0.45366953930202814,0.453898714891047,0.45366935152287086,0.4538989026702043,6.2162299262340575e-06,6.214657655823471e-06,6.217802196644644e-06
5033,1.903594970703125,1.90362548828125,6414.900749357916,6415.802354144598,1,1.371818030026359e-05,0.00028611546660811286,-0.0006975303084328394,0.00042513302212499016,0.453898714891047,0.4541279129098262,0.4538985271118897,0.45412810068898346,6.228236498806358e-06,6.226661832944984e-06,6.229811164667733e-06
5034,1.90362548828125,1.903656005859375,6415.802354144598,6416.704085650507,1,1.3737724662784543e-05,0.0002860752591581485,-0.0006975303084412399,0.0004251927739458759,0.4541279129098262,0.45435713331584776,0.4541277251306689,0.45435732109500504,6.2402587126526985e-06,6.23868164958183e-06,6.241835775723566e-06
5035,1.903656005859375,1.9036865234375,6416.704085650507,6417.605943893431,2,2.6236863669768406e-06,0.00037476496551105834,-0.0007973938132983567,0.0004252525341542752,0.45435713331584776,0.45458637606658314,0.4543569455366905,0.4545865638457404,1.192391346959385e-06,1.1920901237458536e-06,1.1926925701729162e-06
5036,1.9036865234375,1.903717041015625,6417.605943893431,6418.507928891193,1,7.94825824806584e-07,0.0003893349146636759,-0.0008138523916062118,0.0004253123027673425,0.45458637606658314,0.45481564111949224,0.45458618828742586,0.4548158288986495,3.614081041953468e-07,3.6131684205123436e-07,3.614993663394593e-07
5037,1.903717041015625,1.90374755859375,6418.507928891193,6419.410040661621,1,7.99890083155373e-07,0.00038928020191377117,-0.0008138523916169801,0.0004253720797863643,0.45481564111949224,0.4550449284320243,0.45481545334033496,0.4550451162111816,3.6389422331917883e-07,3.6380237079274924e-07,3.639860758456084e-07
5038,1.90374755859375,1.903778076171875,6419.410040661621,6420.312279222509,1,8.049704317698863e-07,0.00038922549684246565,-0.0008138523916065974,0.0004254318651959018,0.4550449284320243,0.45527423796161715,0.45504474065286704,0.4552744257407744,3.6639000621014624e-07,3.662975613579543e-07,3.664824510623382e-07
5039,1.903778076171875,1.90380859375,6420.312279222509,6421.214644591688,2,3.904312236751145e-06,0.0003646264499715584,-0.0007862137967483453,0.00042549165901353803,0.45527423796161715,0.45550356966569777,0.45527405018245987,0.45550375744485505,1.7779804696403533e-06,1.7775320452026332e-06,1.7784288940780731e-06
5040,1.90380859375,1.903839111328125,6421.214644591688,6422.117136786993,1,1.3833051790237075e-05,0.00028593517021727703,-0.0006976535796675996,0.00042555146124055956,0.45550356966569777,0.45573292350168204,0.4555033818865405,0.4557331112808393,6.302590801569188e-06,6.301001872264651e-06,6.304179730873726e-06
5041,1.903839111328125,1.90386962890625,6422.117136786993,6423.019755826225,1,1.3852680300230434e-05,0.00028589498809680476,-0.000697653579658102,0.00042561127186152776,0.45573292350168204,0.45596229942697475,0.45573273572252476,0.45596248720613203,6.314711227238999e-06,6.313119890313542e-06,6.316302564164456e-06
5042,1.90386962890625,1.903900146484375,6423.019755826225,6423.9225017272265,1,1.3872322863473838e-05,0.00028585481162745756,-0.0006976535796592958,0.00042567109089531197,0.45596229942697475,0.45619169739896964,0.45596211164781747,0.4561918851781269,6.326847372588796e-06,6.325253626289829e-06,6.328441118887761e-06
5043,1.903900146484375,1.9039306640625,6423.9225017272265,6424.8253745078355,1,1.3891979480275795e-05,0.00028581464080678053,-0.0006976535796671306,0.0004257309183406258,0.45619169739896964,0.4564211173750492,0.45619150961981236,0.4564213051542065,6.338999248138703e-06,6.337403090714471e-06,6.340595405562933e-06
5044,1.9039306640625,1.903961181640625,6424.8253745078355,6425.728374185864,1,1.3911650150565974e-05,0.0002857744756245503,-0.0006976535796585882,0.0004257907541846036,0.4564211173750492,0.45665055931258514,0.4564209295958919,0.4566507470917424,6.351166864234527e-06,6.349568293934151e-06,6.352765434534903e-06
5045,1.903961181640625,1.90399169921875,6425.728374185864,6426.631500779158,1,1.393133487524e-05,0.00028573431609040895,-0.0006976535796591397,0.0004258505984439706,0.45665055931258514,0.4568800231689379,0.45665037153342786,0.45688021094809517,6.363350231661576e-06,6.3617492467349465e-06,6.364951216588206e-06
5046,1.90399169921875,1.904022216796875,6426.631500779158,6427.534754305567,3,1.0057468012368106e-05,0.0003163122133256271,-0.0007321651964324147,0.00042591045111915575,0.4568800231689379,0.45710950890145663,0.4568798353897806,0.4571096966806139,4.596210241218643e-06,4.595054329928724e-06,4.597366152508562e-06
5047,1.904022216796875,1.904052734375,6427.534754305567,6428.438134782908,1,1.3946973275966175e-05,0.0002857615673139909,-0.0006977849062340316,0.00042597031219600675,0.45710950890145663,0.4573390164674798,0.45710932112229935,0.4573392042466371,6.376894572783617e-06,6.37529148588775e-06,6.378497659679484e-06
5048,1.904052734375,1.904083251953125,6428.438134782908,6429.341642229035,1,1.3966685051231284e-05,0.00028572140959363186,-0.0006977849062340786,0.0004260301816916779,0.4573390164674798,0.4575685458243347,0.45733882868832254,0.457568733603492,6.389112886759771e-06,6.387507381988819e-06,6.390718391530721e-06
5049,1.904083251953125,1.90411376953125,6429.341642229035,6430.245276661804,1,1.3986410884547894e-05,0.0002856812575200126,-0.0006977849062424917,0.0004260900596070269,0.4575685458243347,0.4577980969293372,0.4575683580451774,0.4577982847084945,6.4013469877810104e-06,6.3997390633877774e-06,6.402954912174243e-06
5050,1.90411376953125,1.904144287109375,6430.245276661804,6431.149038099043,1,1.400615077580217e-05,0.000285641111082059,-0.0006977849062341583,0.00042614994592790145,0.4577980969293372,0.4580276697397925,0.4577979091501799,0.45802785751894975,6.413596886166224e-06,6.4119865404044045e-06,6.415207231928044e-06
5051,1.904144287109375,1.9041748046875,6431.149038099043,6432.052926558611,1,1.4025904725894058e-05,0.0002856009702893993,-0.0006977849062345321,0.0004262098406710268,0.4580276697397925,0.45825726421299434,0.4580274819606352,0.4582574519921516,6.425862592696958e-06,6.4242498238210284e-06,6.427475361572889e-06
5052,1.9041748046875,1.904205322265625,6432.052926558611,6432.956942058372,1,1.4045672735189816e-05,0.0002855608351407315,-0.0006977849062423737,0.0004262697438368319,0.45825726421299434,0.4584868803062253,0.45825707643383706,0.4584870680853826,6.438144117909259e-06,6.436528924174541e-06,6.439759311643975e-06
5053,1.904205322265625,1.90423583984375,6432.956942058372,6433.861084616161,1,1.4065454803616766e-05,0.00028552070562585217,-0.0006977849062346868,0.0004263296554124513,0.4584868803062253,0.45871651797675733,0.45848669252706803,0.4587167057559146,6.4504414721365e-06,6.448823851799212e-06,6.452059092473788e-06
5054,1.90423583984375,1.904266357421875,6433.861084616161,6434.765354249845,1,1.4085250932021123e-05,0.00028548058175323175,-0.0006977849062341053,0.0004263895754128946,0.45871651797675733,0.4589461771818507,0.45871633019760005,0.458946364961008,6.4627546661319e-06,6.461134617449056e-06,6.464374714814745e-06
5055,1.904266357421875,1.904296875,6434.765354249845,6435.669750977296,1,1.4105061120840585e-05,0.00028544046352300457,-0.0006977849062428991,0.00042644950384073516,0.4589461771818507,0.45917585787875514,0.45894598940269343,0.4591760456579124,6.475083710460194e-06,6.473461231689646e-06,6.476706189230742e-06
